Phrase,Positive,Negative,Strong,Power,Sentiment
steadiness,1,0,1,0,4
steady,1,0,1,0,4
steak,0,0,0,0,2
steal,0,1,0,0,1
steal,0,1,0,0,1
steam,0,0,0,0,2
steam,0,0,0,0,2
steamer,0,0,0,0,2
steel,0,0,1,0,2
steep,0,0,0,0,2
steer,0,0,0,0,2
steer,0,0,0,1,2
stem,0,0,0,0,2
stem,0,0,0,0,2
step,0,0,0,0,2
step,0,0,0,0,2
step,0,0,1,1,2
step,0,0,0,0,2
steppes,0,0,0,0,2
stereo,0,0,0,0,2
stereotype,0,0,0,0,2
sterling,0,0,0,0,2
stern,0,1,1,0,0
stick,0,0,0,0,2
stick,0,0,1,0,2
stick,0,0,1,0,2
stick,0,0,0,0,2
stick,0,0,1,0,2
stick,0,1,0,0,1
stiff,0,0,1,0,2
stiffly,0,0,1,0,2
stifle,0,1,1,1,0
stigma,0,1,0,0,1
still,0,0,0,0,2
still,0,0,0,0,2
still,0,0,0,0,2
still,0,0,0,0,2
still,0,0,1,1,2
stimulate,1,0,0,1,4
stimulation,1,0,0,0,3
stimulus,0,0,0,0,2
sting,0,1,0,0,1
stink,0,1,0,0,1
stipulate,0,0,0,1,2
stipulation,0,0,0,1,2
stir,0,0,0,0,2
stock,0,0,0,0,2
stockpile,0,0,0,0,2
stoicism,0,0,1,0,2
stole,0,1,0,0,1
stolen,0,1,0,0,1
stolen,0,1,0,0,1
stomach,0,0,0,0,2
stomach,0,0,1,0,2
stone,0,0,1,0,2
stone,0,0,0,0,2
stood,0,0,1,0,2
stood,0,0,1,0,2
stood,0,0,1,0,2
stood,1,0,1,0,4
stop,0,0,0,0,2
stop,0,0,1,1,2
stop,0,0,0,0,2
stop,0,0,1,0,2
stopper,0,0,0,0,2
storage,0,0,0,0,2
store,0,0,0,0,2
store,0,0,0,0,2
store,0,0,0,0,2
store,0,0,0,0,2
store,0,0,0,0,2
storm,0,0,1,0,2
storm,0,1,1,0,0
stormy,0,1,0,0,1
story,0,0,0,0,2
story,0,0,0,0,2
stove,0,0,0,0,2
straggle,0,1,0,0,1
straggler,0,1,0,0,1
straight,0,0,0,0,2
straight,0,0,0,0,2
straight,1,0,0,0,3
straight,0,0,0,0,2
straightforward,1,0,1,0,4
strain,0,1,0,0,1
strain,0,1,0,0,1
strange,0,0,0,0,2
stranger,0,0,0,0,2
strangle,0,1,0,0,1
strategic,0,0,1,0,2
strategy,0,0,0,0,2
stratum,0,0,0,0,2
straw,0,0,0,0,2
stray,0,1,0,0,1
streak,0,0,0,0,2
stream,0,0,0,0,2
stream,0,0,0,0,2
stream,0,0,0,0,2
stream,0,0,0,0,2
streamer,0,0,0,0,2
street,0,0,0,0,2
strength,0,0,1,1,2
strengthen,0,0,1,1,2
strengthen,0,0,1,1,2
strenuous,0,0,1,0,2
stress,0,1,0,0,1
stress,0,1,0,0,1
stretch,0,0,0,0,2
stretch,0,0,0,0,2
stricken,0,1,0,0,1
strict,0,1,1,1,0
strict,0,1,1,0,0
strict,0,1,1,1,0
stride,0,0,0,0,2
stride,0,0,0,0,2
strife,0,1,0,0,1
strike,0,1,1,0,0
strike,0,0,0,0,2
strike,0,0,1,0,2
strike,0,0,0,0,2
strike,0,1,0,0,1
strike,0,0,1,0,2
string,0,0,0,0,2
stringent,0,1,1,0,0
strip,0,0,0,0,2
strip,0,0,1,0,2
strive,0,0,0,0,2
striven,0,0,0,0,2
stroke,0,0,0,0,2
stroke,0,0,0,0,2
strong,0,0,1,1,2
strong,0,0,1,1,2
strong,0,0,1,1,2
strong,0,0,1,0,2
stronghold,0,0,1,0,2
strove,0,0,0,0,2
struck,0,1,1,0,0
struck,0,0,0,0,2
structural,0,0,0,0,2
structure,0,0,0,0,2
structure,0,0,0,0,2
struggle,0,1,0,0,1
struggle,0,1,0,0,1
struggle,0,1,0,0,1
strut,1,0,0,1,4
stubborn,0,1,1,0,0
stubbornly,0,1,1,0,0
stubbornness,0,1,1,0,0
stuck,0,0,0,0,2
stud,1,0,0,1,4
student,0,0,0,0,2
studio,0,0,0,0,2
studious,1,0,0,0,3
study,0,0,0,0,2
study,0,0,0,0,2
study,0,1,0,0,1
study,0,0,0,0,2
stuff,0,0,0,0,2
stuff,0,0,1,0,2
stuff,0,0,0,0,2
stuff,0,0,0,0,2
stuff,0,0,0,0,2
stuffy,0,1,0,0,1
stumble,0,0,0,0,2
stun,0,0,1,0,2
stunt,0,1,0,0,1
stupendous,1,0,0,0,3
stupid,0,1,0,0,1
stupid,0,1,0,0,1
stupid,0,1,0,0,1
stupidity,0,1,0,0,1
stupor,0,1,0,0,1
sturdy,1,0,1,1,4
style,0,0,0,0,2
stylish,1,0,0,0,3
suave,1,0,1,0,4
subdue,0,0,1,1,2
subject,0,0,0,0,2
subject,0,0,0,0,2
subject,0,0,0,0,2
subjection,0,1,0,0,1
subjective,0,0,0,0,2
subjugate,0,1,0,0,1
subjugation,0,1,0,0,1
sublime,1,0,0,0,3
submarine,0,0,0,0,2
submerge,0,0,0,0,2
submission,0,0,0,0,2
submissive,0,1,0,0,1
submit,0,0,0,0,2
subordinate,0,0,0,0,2
subordination,0,0,0,0,2
subscribe,1,0,0,0,3
subscriber,0,0,0,0,2
subscription,1,0,0,0,3
subsequent,0,0,0,0,2
subservience,0,1,0,0,1
subserviency,0,0,0,0,2
subside,0,1,0,0,1
subsidize,1,0,0,0,3
subsidy,1,0,0,0,3
subsist,1,0,0,0,3
subsistence,1,0,0,0,3
substance,0,0,0,0,2
substantial,0,0,1,0,2
substantiate,1,0,0,0,3
substitute,0,0,0,0,2
substitute,0,0,0,0,2
substitution,0,1,0,0,1
subtle,1,0,0,0,3
subtract,0,1,0,0,1
subtraction,0,0,0,0,2
suburb,0,0,0,0,2
suburban,0,0,0,0,2
subversion,0,1,0,1,0
subvert,0,1,0,1,0
succeed,1,0,0,0,3
succeed,0,0,0,0,2
succeed,0,0,0,0,2
success,1,0,0,0,3
successful,1,0,0,0,3
succession,0,0,0,0,2
successive,0,0,0,0,2
successor,0,0,1,0,2
succumb,0,1,0,0,1
such,0,0,0,0,2
such,0,0,0,0,2
such,0,0,0,0,2
such,0,0,0,0,2
such,0,0,0,0,2
sucker,0,1,0,0,1
sudan,0,0,0,0,2
sudden,0,0,0,0,2
sudden,0,0,0,0,2
suffer,0,1,0,0,1
suffer,0,0,0,0,2
suffer,0,1,0,0,1
sufferer,0,1,0,0,1
suffice,1,0,1,0,4
sufficient,1,0,1,0,4
suffocate,0,1,0,0,1
suffrage,0,0,0,1,2
sugar,0,0,0,0,2
suggest,0,0,0,0,2
suggest,0,0,0,0,2
suggestion,0,0,0,0,2
suggestive,0,0,0,0,2
suicidal,0,0,0,0,2
suicide,0,0,0,0,2
suit,0,0,0,0,2
suit,0,0,0,0,2
suit,1,0,0,0,3
suit,1,0,0,0,3
suitable,1,0,0,0,3
suitcase,0,0,0,0,2
suite,0,0,0,0,2
sullen,0,1,0,0,1
sultan,0,0,0,0,2
sum,0,0,0,0,2
sum,0,0,0,0,2
summarize,0,0,0,0,2
summary,0,0,0,0,2
summer,0,0,0,0,2
summit,1,0,0,0,3
summon,0,0,1,1,2
summon,0,0,1,1,2
sumptuous,1,0,0,0,3
sun,0,0,0,0,2
sunburn,0,0,0,0,2
sunday,0,0,0,0,2
sunder,0,1,0,0,1
sundown,0,0,0,0,2
sung,0,0,0,0,2
sunk,0,0,0,0,2
sunken,0,0,0,0,2
sunlight,0,0,0,0,2
sunshine,0,0,0,0,2
super,1,0,0,0,3
superficial,0,1,0,0,1
superficiality,0,1,0,0,1
superfluous,0,1,0,0,1
superintendent,0,0,1,1,2
superior,1,0,1,1,4
superiority,1,0,1,1,4
superlative,1,0,0,0,3
supernatural,0,0,0,0,2
superstition,0,1,0,0,1
superstitious,0,1,0,0,1
supervise,0,0,0,0,2
supervision,0,0,0,0,2
supper,0,0,0,0,2
supplement,0,0,0,0,2
supplement,0,0,1,0,2
supplementary,0,0,0,0,2
supplier,0,0,1,0,2
supply,0,0,1,0,2
supply,0,0,1,1,2
support,1,0,1,1,4
support,1,0,1,1,4
support,1,0,1,1,4
support,1,0,0,1,4
supporter,0,0,0,0,2
supportive,1,0,0,0,3
suppose,0,0,0,0,2
suppose,0,0,0,1,2
suppose,0,0,0,0,2
suppose,0,0,0,0,2
suppress,0,1,1,0,0
suppression,0,1,1,1,0
supra,0,0,0,0,2
supranational,0,0,0,0,2
supremacy,0,0,1,1,2
supreme,1,0,1,1,4
supreme,1,0,1,1,4
supreme,0,0,1,0,2
sure,0,0,1,0,2
sure,0,0,0,0,2
sure,0,0,0,0,2
sure,0,0,0,0,2
sure,0,0,0,0,2
sure,0,0,1,0,2
surface,0,0,0,0,2
surface,0,0,0,0,2
surge,1,0,0,0,3
surgeon,0,0,0,0,2
surinam,0,0,0,0,2
surmise,1,0,0,0,3
surmount,1,0,0,1,4
surpass,1,0,0,1,4
surplus,0,0,1,0,2
surprise,0,0,0,0,2
surprise,0,0,0,0,2
surprise,0,0,0,0,2
surprise,0,0,0,0,2
surprise,0,0,0,0,2
surrender,0,0,0,0,2
surrender,0,0,0,0,2
surround,0,0,1,0,2
surround,0,0,0,0,2
surround,0,0,0,0,2
surround,0,0,0,0,2
surveillance,0,0,1,1,2
survey,0,0,0,0,2
survey,0,0,0,0,2
survival,1,0,1,0,4
survive,1,0,1,0,4
survivor,1,0,0,1,4
susceptible,0,1,0,0,1
suspect,0,1,0,0,1
suspect,0,1,0,0,1
suspend,0,1,0,0,1
suspense,0,0,0,0,2
suspension,0,1,0,0,1
suspicion,0,1,0,0,1
suspicious,0,1,0,0,1
sustain,0,0,1,0,2
swallow,0,0,0,0,2
swam,0,0,0,0,2
swamp,0,0,0,0,2
sway,0,0,0,0,2
swear,0,1,0,0,1
sweat,0,0,0,0,2
sweat,0,0,0,0,2
sweden,0,0,0,0,2
sweep,0,0,0,0,2
sweep,0,0,0,0,2
sweet,1,0,0,0,3
sweet,0,0,0,0,2
sweet,1,0,0,0,3
sweet,1,0,0,0,3
sweet,1,0,0,0,3
sweeten,1,0,0,0,3
sweetheart,1,0,0,0,3
sweetness,1,0,0,0,3
swept,0,0,0,0,2
swift,0,0,1,0,2
swiftness,1,0,0,0,3
swim,0,0,0,0,2
swim,0,0,0,0,2
swim,0,0,0,0,2
swimmer,0,0,0,0,2
swing,0,0,0,0,2
swing,0,0,0,0,2
swing,0,0,0,0,2
swiss,0,0,0,0,2
switch,0,0,0,0,2
switch,0,0,0,0,2
switzerland,0,0,0,0,2
swollen,0,0,0,0,2
swoon,1,0,0,0,3
sword,0,0,1,0,2
swore,0,1,0,0,1
sworn,1,0,0,0,3
swung,0,0,0,0,2
symbol,0,0,0,0,2
symbolism,0,0,0,0,2
symbolize,1,0,0,0,3
symmetry,1,0,0,0,3
sympathetic,1,0,0,0,3
sympathise,0,0,0,0,2
sympathize,1,0,0,0,3
sympathy,1,0,0,0,3
symphonic,0,0,0,0,2
symphony,0,0,0,0,2
symptom,0,1,0,0,1
syndicate,0,0,0,0,2
synthesis,1,0,0,0,3
synthetic,0,0,0,0,2
syria,0,0,0,0,2
syrup,0,0,0,0,2
system,0,0,0,0,2
systematic,0,0,1,0,2
systematically,0,0,1,0,2
table,0,0,0,0,2
table,0,0,0,0,2
table,0,0,0,0,2
taboo,0,1,0,0,1
tact,1,0,0,0,3
tactic,0,0,0,0,2
tactical,0,0,0,0,2
tactics,1,0,0,0,3
tail,0,0,0,0,2
tail,0,0,0,0,2
tailor,0,0,0,0,2
tailor,0,0,0,0,2
taint,0,1,0,0,1
taiwan,0,0,0,0,2
take,0,0,0,0,2
take,0,0,0,0,2
take,0,0,1,0,2
take,0,0,0,0,2
take,0,0,1,0,2
take,0,0,1,1,2
take,0,0,1,1,2
take,0,0,1,1,2
take,0,0,0,0,2
take,0,0,0,0,2
take,0,0,0,0,2
take,0,0,0,0,2
take,0,0,0,0,2
taken,0,0,0,0,2
tale,0,0,0,0,2
talent,1,0,1,0,4
talented,1,0,1,0,4
talk,0,0,0,0,2
talk,0,0,0,0,2
talk,0,0,0,0,2
talk,0,0,0,0,2
talker,0,0,0,0,2
tall,0,0,1,0,2
tamper,0,1,0,0,1
tanganyika,0,0,0,0,2
tangible,0,0,0,0,2
tangle,0,0,0,0,2
tank,0,0,0,0,2
tantamount,0,0,0,0,2
tantrum,0,1,0,0,1
tap,0,0,0,0,2
tap,0,0,0,0,2
tardy,0,1,0,0,1
target,0,0,0,0,2
tariff,0,1,0,0,1
task,0,0,0,0,2
taste,0,0,0,0,2
taste,1,0,0,0,3
taste,0,0,0,0,2
taste,0,0,0,0,2
tatter,0,1,0,0,1
taught,0,0,0,1,2
taunt,0,1,0,0,1
taunt,0,1,0,0,1
taut,0,0,1,0,2
tax,0,0,0,0,2
tax,0,1,0,0,1
tax,0,0,0,0,2
tax,0,0,0,0,2
taxable,0,0,0,0,2
taxation,0,0,0,0,2
taxi,0,0,0,0,2
taxpayer,0,0,0,0,2
tea,0,0,0,0,2
teach,0,0,0,1,2
teach,0,0,0,0,2
teach,0,0,0,0,2
teacher,0,0,0,1,2
team,0,0,0,0,2
teamster,0,0,0,0,2
tear,0,1,0,0,1
tear,0,0,0,0,2
tear,0,1,0,0,1
tease,0,1,0,0,1
technical,0,0,0,0,2
technician,0,0,0,0,2
technique,0,0,0,0,2
technological,0,0,0,0,2
technology,0,0,0,0,2
tedious,0,1,0,0,1
teenage,0,0,0,0,2
teenager,0,0,0,0,2
teeth,0,0,0,0,2
telegram,0,0,0,0,2
telegraph,0,0,0,0,2
telegraph,0,0,0,0,2
television,0,0,0,0,2
tell,0,0,0,0,2
tell,0,0,0,0,2
tell,0,0,0,0,2
teller,0,0,0,0,2
telling,0,0,0,0,2
temerity,0,0,0,0,2
temper,0,1,0,0,1
temper,0,1,0,0,1
temperance,1,0,0,0,3
temperate,1,0,0,0,3
temperature,0,0,0,0,2
tempest,0,1,0,0,1
temple,0,0,0,0,2
temporarily,0,1,0,0,1
temporary,0,0,0,0,2
tempt,1,0,0,0,3
temptation,0,1,0,0,1
ten,0,0,0,0,2
tenacious,1,0,1,0,4
tenacity,1,0,1,0,4
tenant,0,0,0,0,2
tend,0,0,0,0,2
tend,0,0,1,1,2
tendency,0,0,0,0,2
tender,0,0,0,0,2
tenderness,1,0,0,0,3
tennessee,0,0,0,0,2
tennis,0,0,0,0,2
tense,0,1,0,0,1
tension,0,1,0,0,1
tent,0,0,0,0,2
tentative,0,0,0,0,2
tenth,0,0,0,0,2
term,0,0,0,0,2
term,0,0,0,0,2
term,0,0,0,1,2
term,0,0,0,0,2
term,0,0,0,0,2
term,0,0,0,0,2
terminate,0,0,1,0,2
termination,0,0,0,0,2
terrible,0,1,0,0,1
terrific,1,0,0,0,3
terrify,0,1,0,0,1
territorial,0,0,1,0,2
territory,0,0,0,0,2
terror,0,1,0,0,1
terrorism,0,1,0,0,1
terrorize,0,1,0,0,1
test,0,0,0,1,2
test,0,0,0,1,2
test,0,0,0,0,2
testament,0,0,0,0,2
testify,0,0,0,0,2
testimony,0,0,0,0,2
texas,0,0,0,0,2
text,0,0,0,0,2
textile,0,0,0,0,2
texture,0,0,0,0,2
thailand,0,0,0,0,2
than,0,0,0,0,2
thank,1,0,0,0,3
thank,1,0,0,0,3
thank,1,0,0,0,3
thank,0,0,0,0,2
thankful,1,0,0,0,3
that,0,0,0,0,2
that,0,0,0,0,2
that,0,0,0,0,2
that,0,0,0,0,2
the,0,0,0,0,2
theater,0,0,0,0,2
theatre,0,0,0,0,2
thee,0,0,0,0,2
theft,0,1,0,0,1
their,0,0,0,0,2
theirs,0,0,0,0,2
them,0,0,0,0,2
theme,0,0,0,0,2
themselves,0,0,0,0,2
then,0,0,0,0,2
thence,0,0,0,0,2
theological,0,0,0,0,2
theology,0,0,0,0,2
theoretical,0,0,0,0,2
theory,0,0,0,0,2
therapeutic,1,0,0,0,3
therapist,0,0,0,0,2
therapy,0,0,0,0,2
there,0,0,0,0,2
there,0,0,0,0,2
thereafter,0,0,0,0,2
thereby,0,0,0,0,2
therefore,0,0,0,0,2
therefrom,0,0,0,0,2
therein,0,0,0,0,2
thereof,0,0,0,0,2
thereon,0,0,0,0,2
thereto,0,0,0,0,2
thereupon,0,0,0,0,2
thermomuclear,0,0,0,0,2
these,0,0,0,0,2
these,0,0,0,0,2
they,0,0,0,0,2
thick,0,0,1,0,2
thicken,0,0,1,0,2
thickness,0,0,0,0,2
thief,0,1,0,0,1
thieves,0,0,0,0,2
thin,0,0,0,0,2
thing,0,0,0,0,2
think,0,0,0,0,2
think,0,0,0,0,2
think,0,0,0,0,2
think,0,0,0,0,2
thinker,0,0,0,0,2
third,0,0,0,0,2
third,0,0,0,0,2
third,0,0,0,0,2
thirst,0,1,0,0,1
thirsty,0,1,0,0,1
thirteen,0,0,0,0,2
thirteenth,0,0,0,0,2
thirty,0,0,0,0,2
this,0,0,0,0,2
this,0,0,0,0,2
thorn,0,0,0,0,2
thorny,0,1,0,0,1
thorough,1,0,1,0,4
those,0,0,0,0,2
those,0,0,0,0,2
thou,0,0,0,0,2
though,0,0,0,0,2
though,0,0,0,0,2
though,0,0,0,0,2
thought,0,0,0,0,2
thoughtful,1,0,0,0,3
thoughtfulness,1,0,0,0,3
thoughtless,0,1,0,0,1
thousand,0,0,0,0,2
thousand,0,0,0,0,2
thousandth,0,0,0,0,2
thrash,0,1,0,0,1
threat,0,1,1,0,0
threaten,0,1,1,0,0
three,0,0,0,0,2
threedimensional,0,0,0,0,2
threshold,0,0,0,0,2
threw,0,0,0,0,2
thrift,1,0,0,0,3
thrifty,1,0,0,0,3
thrill,1,0,1,0,4
thrive,1,0,1,0,4
thriving,0,0,0,0,2
throat,0,0,0,0,2
throne,0,0,0,0,2
through,0,0,0,0,2
through,0,0,0,0,2
through,0,0,0,0,2
through,0,0,0,0,2
through,0,0,0,0,2
throughout,0,0,0,0,2
throw,0,0,1,0,2
throw,0,1,0,0,1
throw,0,1,0,0,1
throw,0,0,0,0,2
throw,0,0,1,0,2
throw,0,0,0,0,2
thrown,0,0,0,0,2
thrust,0,0,1,0,2
thrust,0,0,1,0,2
thud,0,1,0,0,1
thumb,0,0,0,0,2
thunder,0,0,1,0,2
thursday,0,0,0,0,2
thus,0,0,0,0,2
thwart,0,1,1,1,0
thy,0,0,0,0,2
thyroid,0,0,0,0,2
ticket,0,0,0,0,2
tide,0,0,0,0,2
tie,0,0,0,0,2
tie,0,0,0,0,2
tie,0,0,0,0,2
tie,0,0,0,0,2
tiger,0,0,0,0,2
tight,0,0,0,0,2
till,0,0,0,0,2
till,0,0,0,0,2
till,0,0,1,0,2
timber,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
time,0,0,0,0,2
timer,0,0,0,0,2
timid,0,0,0,0,2
timidity,0,1,0,0,1
tin,0,0,0,0,2
tingle,1,0,0,0,3
tingle,0,0,0,0,2
tiny,0,0,0,0,2
tire,0,0,0,0,2
tire,0,1,0,0,1
tire,0,1,0,0,1
tire,0,1,0,0,1
tired,0,1,0,0,1
tired,0,1,0,0,1
tired,0,1,0,0,1
tired,0,1,0,0,1
tiresome,0,1,0,0,1
title,0,0,0,0,2
tnt,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
to,0,0,0,0,2
toast,0,0,0,0,2
toast,0,0,0,0,2
tobacco,0,0,0,0,2
today,0,0,0,0,2
toe,0,0,0,0,2
together,0,0,1,0,2
togetherness,1,0,0,0,3
togo,0,0,0,0,2
toil,0,1,0,0,1
toilet,0,0,0,0,2
told,0,0,0,0,2
told,0,0,0,0,2
tolerable,0,1,0,0,1
tolerance,1,0,0,0,3
tolerant,1,0,0,0,3
tolerate,1,0,0,0,3
toleration,1,0,0,0,3
toll,0,0,0,0,2
tomorrow,0,0,0,0,2
ton,0,0,0,0,2
tone,0,0,0,0,2
tongue,0,0,0,0,2
tonight,0,0,0,0,2
too,0,0,0,0,2
too,0,0,0,0,2
too,0,1,0,0,1
took,0,0,0,0,2
tooth,0,0,0,0,2
top,0,0,0,0,2
top,0,0,0,0,2
topic,0,0,0,0,2
topmost,1,0,0,0,3
topple,0,1,0,0,1
tore,0,0,0,0,2
torment,0,1,0,0,1
torn,0,0,0,0,2
torrent,0,1,0,0,1
torturous,0,1,0,0,1
tory,0,0,0,0,2
toss,0,0,0,0,2
total,0,0,0,0,2
total,0,0,0,0,2
total,0,0,1,0,2
total,0,0,0,0,2
totalitarian,0,0,0,0,2
totalitarianism,0,0,0,0,2
totem,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touch,0,0,0,0,2
touchy,0,1,0,0,1
tough,0,0,1,0,2
tour,0,0,0,0,2
tour,0,0,0,0,2
tourist,0,0,0,0,2
toward,0,0,0,0,2
toward,0,0,0,0,2
tower,0,0,0,0,2
towering,0,0,0,0,2
town,0,0,0,0,2
township,0,0,0,0,2
trace,0,0,0,0,2
trace,0,0,0,0,2
track,0,0,0,0,2
track,0,0,0,0,2
tractor,0,0,0,0,2
trade,0,0,0,0,2
trade,0,0,0,0,2
trader,0,0,0,0,2
tradition,1,0,1,0,4
traditional,1,0,1,0,4
traditionalist,0,0,0,0,2
traffic,0,0,0,0,2
tragedy,0,1,0,0,1
tragic,0,1,0,0,1
trail,0,0,0,0,2
trail,0,0,0,0,2
train,0,0,0,0,2
train,0,0,0,0,2
train,0,0,0,0,2
train,1,0,0,0,3
train,0,0,0,0,2
trait,0,0,0,0,2
traitor,0,1,0,0,1
tramp,0,1,0,0,1
trample,0,1,0,0,1
tranquil,1,0,0,0,3
tranquility,1,0,0,0,3
tranquillity,0,0,0,0,2
transaction,0,0,0,0,2
transcendant,0,0,0,0,2
transfer,0,0,0,0,2
transfer,0,0,0,0,2
transference,0,0,0,0,2
transform,0,0,1,0,2
transformation,0,0,1,0,2
transgress,0,1,0,0,1
transit,0,0,0,0,2
transition,0,0,0,0,2
translate,0,0,0,0,2
transmit,0,0,0,0,2
transom,0,0,0,0,2
transport,0,0,0,0,2
transport,0,0,0,0,2
transportation,0,0,0,0,2
trap,0,1,1,0,0
trap,0,1,1,1,0
trauma,0,1,0,0,1
traumatic,0,1,0,0,1
travel,0,0,0,0,2
travel,0,0,0,0,2
travel,0,0,0,0,2
travel,1,0,0,0,3
traveler,0,0,0,0,2
traveller,0,0,0,0,2
traverse,0,0,0,0,2
tray,0,0,0,0,2
treacherous,0,1,0,0,1
treachery,0,1,0,0,1
treason,0,1,0,0,1
treasonous,0,1,0,0,1
treasure,1,0,0,0,3
treasure,1,0,0,0,3
treasurer,0,0,0,1,2
treasury,0,0,0,0,2
treat,0,0,0,0,2
treat,1,0,0,0,3
treatise,1,0,0,0,3
treatment,0,0,0,0,2
treaty,1,0,0,0,3
tree,0,0,0,0,2
tremble,0,0,0,0,2
tremendous,1,0,1,0,4
tremendous,1,0,1,0,4
trend,0,0,0,0,2
trespass,0,1,0,0,1
trial,0,0,0,0,2
tribal,0,0,0,0,2
tribe,0,0,0,0,2
tribunal,0,0,0,0,2
tribute,1,0,0,0,3
trick,0,1,0,0,1
trick,0,1,0,0,1
trifle,0,0,0,0,2
trigger,0,0,0,0,2
trillion,0,0,0,0,2
trim,0,0,0,0,2
trinidad,0,0,0,0,2
trip,0,0,0,0,2
trip,0,0,0,0,2
triumph,1,0,1,1,4
triumph,1,0,1,1,4
triumphal,1,0,1,1,4
triumphant,1,0,1,1,4
trivial,0,1,0,0,1
troop,0,0,1,0,2
trophy,1,0,0,1,4
tropical,0,0,0,0,2
trot,0,0,0,0,2
trot,0,0,0,0,2
trouble,0,1,0,0,1
trouble,0,1,0,0,1
trouble,0,1,0,0,1
trouble,0,1,0,0,1
troublesome,0,1,0,0,1
trout,0,0,0,0,2
truant,0,1,0,0,1
truck,0,0,0,0,2
trudge,0,1,0,0,1
TRUE,1,0,0,0,3
TRUE,1,0,0,0,3
TRUE,1,0,0,0,3
TRUE,1,0,0,0,3
TRUE,1,0,0,0,3
trumpet,0,0,0,0,2
trunk,0,0,0,0,2
trust,1,0,0,0,3
trust,1,0,0,0,3
trust,1,0,1,0,4
trust,1,0,0,0,3
trust,0,0,0,0,2
trust,1,0,0,0,3
trust,1,0,0,0,3
trust,0,0,1,1,2
trustworthiness,1,0,0,0,3
trustworthy,1,0,1,0,4
truth,1,0,0,0,3
truthful,1,0,0,0,3
try,0,0,0,0,2
try,0,0,0,1,2
try,0,0,0,0,2
try,0,1,0,0,1
try,0,1,0,0,1
try,0,0,0,0,2
tube,0,0,0,0,2
tuesday,0,0,0,0,2
tumble,0,0,0,0,2
tumble,0,0,0,0,2
tune,0,0,0,0,2
tunisia,0,0,0,0,2
tunnel,0,0,0,0,2
turbulent,0,1,0,0,1
turkey,0,0,0,0,2
turkish,0,0,0,0,2
turmoil,0,1,0,0,1
turn,0,0,0,0,2
turn,0,0,0,0,2
turn,0,0,0,0,2
turn,0,0,0,0,2
turn,0,1,0,0,1
turn,0,0,0,0,2
turn,0,0,0,0,2
turn,0,1,0,0,1
turquoise,0,0,0,0,2
turtle,0,0,0,0,2
tutelage,0,0,0,0,2
twelfth,0,0,0,0,2
twelve,0,0,0,0,2
twentieth,0,0,0,0,2
twentiethcentury,0,0,0,0,2
twenty,0,0,0,0,2
twice,0,0,0,0,2
twice,0,0,0,0,2
twilight,0,0,0,0,2
twin,0,0,0,0,2
twist,0,0,0,0,2
twist,0,0,0,0,2
twitch,0,1,0,0,1
two,0,0,0,0,2
tying,0,0,0,0,2
type,0,0,0,0,2
type,0,0,0,0,2
type,0,0,0,0,2
type,0,0,0,0,2
typewriter,0,0,0,0,2
typical,0,0,0,0,2
typography,0,0,0,0,2
tyrannical,0,0,0,0,2
tyranny,0,1,1,1,0
uganda,0,0,0,0,2
ugh,0,0,0,0,2
ugly,0,1,0,0,1
ultimate,0,0,1,0,2
ultimate,0,0,1,0,2
ultimatum,0,1,0,0,1
unabated,0,0,0,0,2
unable,0,0,0,0,2
unaccustomed,0,1,0,0,1
unaltered,0,0,0,0,2
unanimity,0,0,0,0,2
unanimous,0,0,1,0,2
unarm,0,1,0,0,1
unassured,0,0,0,0,2
unattractive,0,1,0,0,1
unauthentic,0,1,0,0,1
unavoidable,0,1,0,0,1
unaware,0,0,0,0,2
unbearable,0,1,0,0,1
unbelievable,0,1,0,0,1
unbind,0,0,0,0,2
unbound,1,0,0,0,3
unbroken,1,0,0,0,3
unceasing,0,0,0,0,2
uncertain,0,0,0,0,2
uncertainty,0,0,0,0,2
unchanged,0,0,0,0,2
unchecked,0,0,1,0,2
uncivil,0,1,0,0,1
uncle,0,0,0,0,2
